Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 2822,415.0,0.0,0.0,0.0,114.0,0.0,0.0,529.0,Male,64.0
Player 2823,61.0,33.0,16.0,13.0,0.0,25.0,45.0,194.0,Male,29.0
Player 2824,593.0,308.0,141.0,43.0,0.0,246.0,485.0,1815.0,Female,61.0
Player 2825,41.0,35.0,29.0,8.0,0.0,17.0,57.0,188.0,Male,50.0
Player 2826,422.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,Female,25.0
Player 2827,779.0,422.0,225.0,137.0,0.0,166.0,474.0,2203.0,Male,52.0
Player 2828,32.0,42.0,27.0,9.0,0.0,16.0,41.0,167.0,Female,41.0
Player 2829,606.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,Male,41.0
Player 2830,893.0,324.0,213.0,107.0,0.0,285.0,755.0,2577.0,Female,35.0
Player 2831,66.0,23.0,13.0,10.0,0.0,22.0,24.0,158.0,Female,50.0
Player 2832,48.0,18.0,31.0,10.0,0.0,22.0,48.0,176.0,Male,46.0
Player 2833,583.0,0.0,0.0,0.0,57.0,0.0,0.0,640.0,Female,56.0
Player 2834,394.0,0.0,0.0,0.0,89.0,0.0,0.0,483.0,Female,41.0
Player 2835,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,Female,34.0
Player 2836,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,Female,60.0
Player 2837,64.0,18.0,24.0,10.0,0.0,31.0,55.0,202.0,Male,22.0
Player 2838,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,Female,62.0
Player 2839,513.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,Female,25.0
Player 2840,401.0,0.0,0.0,0.0,51.0,0.0,0.0,453.0,Female,62.0
Player 2841,261.0,0.0,0.0,0.0,94.0,0.0,0.0,355.0,Male,22.0
Player 2842,775.0,318.0,235.0,81.0,0.0,215.0,381.0,2005.0,Female,33.0
Player 2843,1374.0,1832.0,3369.0,1296.0,0.0,0.0,0.0,7871.0,Female,38.0
Player 2844,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,Female,29.0
Player 2845,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,Male,34.0
Player 2846,325.0,293.0,152.0,70.0,0.0,212.0,456.0,1507.0,Male,59.0
Player 2847,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,Female,67.0
Player 2848,738.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,Male,39.0
Player 2849,298.0,317.0,214.0,119.0,0.0,297.0,557.0,1802.0,Female,46.0
Player 2850,474.0,0.0,0.0,0.0,103.0,0.0,0.0,576.0,Female,38.0
Player 2851,0.0,0.0,712.0,0.0,0.0,0.0,0.0,712.0,Female,66.0
Player 2852,587.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,Male,66.0
Player 2853,103.0,26.0,17.0,12.0,0.0,15.0,41.0,215.0,Male,65.0
Player 2854,401.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,Male,55.0
Player 2855,1387.0,5056.0,5057.0,1109.0,0.0,0.0,0.0,12608.0,Male,33.0
Player 2856,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Female,31.0
Player 2857,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,Male,35.0
Player 2858,761.0,454.0,175.0,101.0,0.0,135.0,345.0,1971.0,Male,61.0
Player 2859,65.0,29.0,35.0,9.0,0.0,32.0,50.0,219.0,Female,25.0
Player 2860,514.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,Male,39.0
Player 2861,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Male,23.0
Player 2862,0.0,484.0,0.0,0.0,0.0,0.0,0.0,484.0,Male,60.0
Player 2863,254.0,0.0,0.0,0.0,61.0,0.0,0.0,315.0,Female,68.0
Player 2864,856.0,287.0,206.0,132.0,0.0,249.0,357.0,2087.0,Female,28.0
Player 2865,85.0,36.0,20.0,6.0,0.0,25.0,47.0,219.0,Male,64.0
Player 2866,118.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,Female,43.0
Player 2867,606.0,3624.0,4420.0,1054.0,0.0,0.0,0.0,9705.0,Female,33.0
Player 2868,56.0,34.0,15.0,14.0,0.0,20.0,69.0,208.0,Male,42.0
Player 2869,556.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,Male,29.0
Player 2870,462.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,Male,33.0
Player 2871,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Male,27.0
Player 2872,396.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,Female,46.0
Player 2873,58.0,32.0,20.0,14.0,0.0,30.0,37.0,190.0,Male,28.0
Player 2874,1328.0,4103.0,4277.0,949.0,0.0,0.0,0.0,10657.0,Male,28.0
Player 2875,0.0,0.0,0.0,0.0,0.0,469.0,0.0,469.0,Female,59.0
Player 2876,73.0,47.0,20.0,14.0,0.0,14.0,67.0,236.0,Male,60.0
Player 2877,73.0,28.0,31.0,10.0,0.0,5.0,57.0,204.0,Male,23.0
Player 2878,394.0,414.0,251.0,123.0,0.0,322.0,537.0,2041.0,Male,51.0
Player 2879,569.0,479.0,121.0,60.0,0.0,180.0,605.0,2013.0,Male,36.0
Player 2880,0.0,0.0,0.0,397.0,0.0,0.0,0.0,397.0,Female,32.0
Player 2881,862.0,297.0,295.0,119.0,0.0,221.0,458.0,2251.0,Male,26.0
Player 2882,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,Female,58.0
Player 2883,1357.0,174.0,250.0,101.0,0.0,182.0,323.0,2387.0,Female,48.0
Player 2884,812.0,396.0,211.0,114.0,0.0,224.0,676.0,2433.0,Male,22.0
Player 2885,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Female,64.0
Player 2886,34.0,27.0,31.0,8.0,0.0,20.0,51.0,172.0,Male,50.0
Player 2887,258.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,Male,26.0
Player 2888,61.0,43.0,25.0,9.0,0.0,17.0,46.0,202.0,Female,49.0
Player 2889,313.0,0.0,0.0,0.0,76.0,0.0,0.0,389.0,Female,66.0
Player 2890,514.0,0.0,0.0,0.0,111.0,0.0,0.0,625.0,Male,27.0
Player 2891,91.0,52.0,21.0,13.0,0.0,23.0,39.0,238.0,Female,26.0
Player 2892,0.0,0.0,0.0,0.0,0.0,0.0,507.0,507.0,Male,64.0
Player 2893,260.0,306.0,302.0,114.0,0.0,259.0,435.0,1677.0,Female,40.0
Player 2894,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Female,64.0
Player 2895,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Female,47.0
Player 2896,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,Male,40.0
Player 2897,0.0,0.0,0.0,0.0,0.0,711.0,0.0,711.0,Female,44.0
Player 2898,51.0,26.0,16.0,7.0,0.0,17.0,11.0,129.0,Female,28.0
Player 2899,89.0,22.0,20.0,8.0,0.0,12.0,33.0,183.0,Male,59.0
Player 2900,47.0,33.0,23.0,9.0,0.0,11.0,42.0,165.0,Female,35.0
Player 2901,1286.0,253.0,171.0,58.0,0.0,126.0,434.0,2327.0,Male,39.0
Player 2902,341.0,0.0,0.0,0.0,110.0,0.0,0.0,451.0,Female,37.0
Player 2903,957.0,2902.0,3413.0,975.0,0.0,0.0,0.0,8247.0,Female,25.0
Player 2904,63.0,45.0,12.0,15.0,0.0,26.0,67.0,229.0,Male,55.0
Player 2905,0.0,0.0,0.0,0.0,0.0,0.0,491.0,491.0,Female,65.0
Player 2906,668.0,372.0,264.0,34.0,0.0,217.0,754.0,2308.0,Female,60.0
Player 2907,84.0,31.0,26.0,10.0,0.0,24.0,41.0,216.0,Male,31.0
Player 2908,0.0,0.0,0.0,0.0,0.0,0.0,732.0,732.0,Male,25.0
Player 2909,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,Male,46.0
Player 2910,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Female,27.0
Player 2911,334.0,0.0,0.0,0.0,92.0,0.0,0.0,426.0,Male,66.0
Player 2912,93.0,31.0,23.0,14.0,0.0,21.0,46.0,227.0,Male,21.0
Player 2913,498.0,0.0,0.0,0.0,136.0,0.0,0.0,634.0,Female,51.0
Player 2914,50.0,31.0,34.0,9.0,0.0,18.0,42.0,184.0,Female,58.0
Player 2915,0.0,541.0,0.0,0.0,0.0,0.0,0.0,541.0,Female,47.0
Player 2916,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Male,61.0
Player 2917,256.0,0.0,0.0,0.0,102.0,0.0,0.0,359.0,Female,69.0
Player 2918,50.0,47.0,28.0,10.0,0.0,23.0,43.0,203.0,Male,70.0
Player 2919,0.0,0.0,529.0,0.0,0.0,0.0,0.0,529.0,Female,67.0
Player 2920,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,Female,45.0
Player 2921,85.0,38.0,23.0,6.0,0.0,18.0,45.0,215.0,Female,32.0
Player 2922,612.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,Male,70.0
Player 2923,59.0,35.0,33.0,10.0,0.0,17.0,63.0,217.0,Female,49.0
Player 2924,0.0,0.0,0.0,0.0,0.0,0.0,730.0,730.0,Female,28.0
Player 2925,58.0,32.0,15.0,11.0,0.0,21.0,36.0,173.0,Female,69.0
Player 2926,43.0,22.0,16.0,5.0,0.0,14.0,44.0,144.0,Female,62.0
Player 2927,409.0,0.0,0.0,0.0,68.0,0.0,0.0,477.0,Female,58.0
Player 2928,39.0,33.0,23.0,3.0,0.0,13.0,63.0,174.0,Male,36.0
Player 2929,127.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,Male,26.0
Player 2930,72.0,35.0,19.0,15.0,0.0,28.0,49.0,219.0,Female,34.0
Player 2931,727.0,260.0,131.0,77.0,0.0,171.0,519.0,1885.0,Male,37.0
Player 2932,922.0,198.0,195.0,103.0,0.0,177.0,741.0,2336.0,Male,40.0
Player 2933,571.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,Female,40.0
Player 2934,384.0,0.0,0.0,0.0,95.0,0.0,0.0,479.0,Female,65.0
Player 2935,445.0,0.0,0.0,0.0,42.0,0.0,0.0,488.0,Male,49.0
Player 2936,133.0,30.0,27.0,10.0,0.0,25.0,59.0,285.0,Male,35.0
Player 2937,374.0,0.0,0.0,0.0,39.0,0.0,0.0,413.0,Female,33.0
Player 2938,573.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,Male,52.0
Player 2939,727.0,364.0,93.0,67.0,0.0,297.0,522.0,2070.0,Male,31.0
Player 2940,548.0,0.0,0.0,0.0,90.0,0.0,0.0,638.0,Male,38.0
Player 2941,1016.0,2495.0,2716.0,555.0,0.0,0.0,0.0,6782.0,Male,28.0
Player 2942,802.0,313.0,166.0,78.0,0.0,116.0,542.0,2017.0,Male,39.0
Player 2943,687.0,359.0,152.0,102.0,0.0,169.0,425.0,1894.0,Male,32.0
Player 2944,124.0,27.0,16.0,8.0,0.0,18.0,70.0,264.0,Male,50.0
Player 2945,670.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,Female,51.0
Player 2946,0.0,0.0,0.0,0.0,0.0,0.0,507.0,507.0,Male,48.0
Player 2947,0.0,0.0,497.0,0.0,0.0,0.0,0.0,497.0,Male,22.0
Player 2948,75.0,36.0,33.0,8.0,0.0,20.0,40.0,212.0,Female,60.0
Player 2949,725.0,420.0,198.0,79.0,0.0,226.0,725.0,2374.0,Female,40.0
Player 2950,0.0,459.0,0.0,0.0,0.0,0.0,0.0,459.0,Female,55.0
Player 2951,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Female,45.0
Player 2952,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Female,26.0
Player 2953,0.0,0.0,0.0,0.0,0.0,638.0,0.0,638.0,Male,49.0
Player 2954,320.0,396.0,172.0,99.0,0.0,101.0,550.0,1639.0,Female,49.0
Player 2955,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,Male,21.0
Player 2956,762.0,229.0,243.0,170.0,0.0,93.0,387.0,1883.0,Male,54.0
Player 2957,49.0,22.0,19.0,11.0,0.0,29.0,41.0,171.0,Male,36.0
Player 2958,65.0,39.0,29.0,11.0,0.0,17.0,71.0,232.0,Male,54.0
Player 2959,0.0,222.0,0.0,0.0,0.0,0.0,0.0,222.0,Female,36.0
Player 2960,82.0,40.0,17.0,14.0,0.0,9.0,38.0,199.0,Male,43.0
Player 2961,70.0,24.0,28.0,8.0,0.0,29.0,28.0,187.0,Female,41.0
Player 2962,302.0,0.0,0.0,0.0,126.0,0.0,0.0,428.0,Male,38.0
Player 2963,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,Female,28.0
Player 2964,690.0,198.0,172.0,165.0,0.0,146.0,358.0,1728.0,Female,32.0
Player 2965,715.0,383.0,97.0,160.0,0.0,180.0,590.0,2125.0,Male,51.0
Player 2966,52.0,30.0,12.0,12.0,0.0,11.0,36.0,153.0,Female,27.0
Player 2967,368.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,Male,49.0
Player 2968,1079.0,4684.0,5217.0,868.0,0.0,0.0,0.0,11848.0,Female,53.0
Player 2969,547.0,173.0,136.0,152.0,0.0,76.0,419.0,1502.0,Female,64.0
Player 2970,444.0,2047.0,4633.0,1465.0,0.0,0.0,0.0,8588.0,Female,56.0
Player 2971,0.0,0.0,0.0,0.0,0.0,277.0,0.0,277.0,Female,65.0
Player 2972,0.0,0.0,503.0,0.0,0.0,0.0,0.0,503.0,Male,22.0
Player 2973,0.0,0.0,0.0,304.0,0.0,0.0,0.0,304.0,Female,45.0
Player 2974,0.0,0.0,0.0,0.0,0.0,0.0,462.0,462.0,Male,24.0
Player 2975,929.0,190.0,212.0,81.0,0.0,193.0,359.0,1963.0,Female,41.0
Player 2976,0.0,0.0,0.0,567.0,0.0,0.0,0.0,567.0,Female,68.0
Player 2977,39.0,43.0,16.0,3.0,0.0,14.0,58.0,173.0,Male,35.0
Player 2978,496.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,Female,40.0
Player 2979,185.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,Male,30.0
Player 2980,0.0,0.0,507.0,0.0,0.0,0.0,0.0,507.0,Female,37.0
Player 2981,646.0,282.0,73.0,140.0,0.0,329.0,531.0,2001.0,Female,30.0
Player 2982,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Female,43.0
Player 2983,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,Male,62.0
Player 2984,460.0,0.0,0.0,0.0,73.0,0.0,0.0,533.0,Male,42.0
Player 2985,118.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,Female,64.0
Player 2986,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,Male,47.0
Player 2987,866.0,210.0,212.0,135.0,0.0,87.0,553.0,2064.0,Female,67.0
Player 2988,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,Female,67.0
Player 2989,293.0,0.0,0.0,0.0,105.0,0.0,0.0,398.0,Male,30.0
Player 2990,350.0,0.0,0.0,0.0,58.0,0.0,0.0,407.0,Female,31.0
Player 2991,530.0,0.0,0.0,0.0,172.0,0.0,0.0,702.0,Female,48.0
Player 2992,70.0,18.0,22.0,8.0,0.0,19.0,41.0,179.0,Female,47.0
Player 2993,69.0,46.0,17.0,6.0,0.0,17.0,14.0,169.0,Male,60.0
Player 2994,332.0,108.0,204.0,96.0,0.0,222.0,711.0,1673.0,Male,61.0
Player 2995,1101.0,2925.0,3268.0,1173.0,0.0,0.0,0.0,8466.0,Female,41.0
Player 2996,1184.0,2399.0,3430.0,1200.0,0.0,0.0,0.0,8213.0,Male,68.0
Player 2997,595.0,245.0,234.0,61.0,0.0,156.0,432.0,1723.0,Female,54.0
Player 2998,53.0,10.0,22.0,14.0,0.0,18.0,66.0,184.0,Male,59.0
Player 2999,772.0,406.0,199.0,104.0,0.0,194.0,539.0,2213.0,Female,68.0
Player 3000,90.0,50.0,23.0,10.0,0.0,10.0,39.0,223.0,Male,44.0
Player 3001,640.0,338.0,194.0,92.0,0.0,290.0,521.0,2075.0,Male,40.0
Player 3002,379.0,0.0,0.0,0.0,73.0,0.0,0.0,452.0,Female,26.0
Player 3003,290.0,493.0,302.0,111.0,0.0,198.0,688.0,2082.0,Female,29.0
Player 3004,83.0,32.0,18.0,7.0,0.0,24.0,67.0,232.0,Male,58.0
Player 3005,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Male,65.0
Player 3006,26.0,31.0,24.0,13.0,0.0,22.0,56.0,171.0,Female,58.0
Player 3007,0.0,0.0,0.0,0.0,0.0,0.0,518.0,518.0,Female,64.0
Player 3008,84.0,30.0,30.0,8.0,0.0,15.0,62.0,228.0,Female,31.0
Player 3009,669.0,315.0,304.0,39.0,0.0,235.0,359.0,1920.0,Female,34.0
Player 3010,0.0,434.0,0.0,0.0,0.0,0.0,0.0,434.0,Male,66.0
Player 3011,608.0,427.0,178.0,112.0,0.0,165.0,519.0,2009.0,Male,50.0
Player 3012,455.0,221.0,275.0,103.0,0.0,138.0,573.0,1764.0,Female,65.0
Player 3013,1411.0,2119.0,3830.0,751.0,0.0,0.0,0.0,8110.0,Male,26.0
Player 3014,94.0,37.0,17.0,11.0,0.0,20.0,51.0,231.0,Female,40.0
Player 3015,0.0,0.0,0.0,0.0,0.0,0.0,525.0,525.0,Male,26.0
Player 3016,871.0,62.0,216.0,84.0,0.0,216.0,603.0,2051.0,Male,59.0
Player 3017,596.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,Female,37.0
Player 3018,81.0,43.0,10.0,11.0,0.0,11.0,40.0,195.0,Female,29.0
Player 3019,683.0,0.0,0.0,0.0,69.0,0.0,0.0,752.0,Female,40.0
Player 3020,57.0,25.0,16.0,10.0,0.0,22.0,62.0,192.0,Male,64.0
Player 3021,70.0,30.0,21.0,12.0,0.0,23.0,21.0,177.0,Female,43.0
Player 3022,64.0,25.0,22.0,11.0,0.0,14.0,33.0,168.0,Male,40.0
Player 3023,55.0,20.0,24.0,7.0,0.0,25.0,36.0,167.0,Female,65.0
Player 3024,66.0,35.0,17.0,9.0,0.0,29.0,64.0,221.0,Male,58.0
Player 3025,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,Female,48.0
Player 3026,101.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,Male,34.0
Player 3027,0.0,0.0,0.0,0.0,0.0,492.0,0.0,492.0,Female,69.0
Player 3028,32.0,24.0,21.0,9.0,0.0,12.0,53.0,151.0,Male,25.0
Player 3029,39.0,32.0,18.0,8.0,0.0,21.0,21.0,139.0,Female,21.0
Player 3030,576.0,227.0,200.0,79.0,0.0,247.0,141.0,1470.0,Female,45.0
Player 3031,714.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,Female,51.0
Player 3032,334.0,0.0,0.0,0.0,106.0,0.0,0.0,440.0,Female,26.0
Player 3033,110.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,Female,60.0
Player 3034,76.0,0.0,24.0,7.0,0.0,26.0,40.0,173.0,Male,64.0
Player 3035,75.0,18.0,19.0,10.0,0.0,21.0,35.0,178.0,Male,34.0
Player 3036,82.0,37.0,25.0,12.0,0.0,18.0,46.0,220.0,Female,52.0
Player 3037,244.0,0.0,0.0,0.0,162.0,0.0,0.0,406.0,Female,42.0
Player 3038,456.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,Female,30.0
Player 3039,0.0,0.0,431.0,0.0,0.0,0.0,0.0,431.0,Female,33.0
Player 3040,377.0,119.0,206.0,119.0,0.0,232.0,137.0,1188.0,Male,51.0
Player 3041,48.0,7.0,17.0,7.0,0.0,17.0,36.0,131.0,Female,46.0
Player 3042,0.0,0.0,0.0,0.0,0.0,0.0,553.0,553.0,Male,29.0
Player 3043,56.0,29.0,14.0,7.0,0.0,20.0,58.0,183.0,Male,45.0
Player 3044,431.0,0.0,0.0,0.0,115.0,0.0,0.0,546.0,Female,47.0
Player 3045,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,Male,67.0
Player 3046,110.0,32.0,16.0,11.0,0.0,17.0,53.0,239.0,Male,66.0
Player 3047,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Male,21.0
Player 3048,538.0,415.0,240.0,59.0,0.0,179.0,420.0,1851.0,Female,56.0
Player 3049,495.0,0.0,0.0,0.0,99.0,0.0,0.0,594.0,Female,61.0
Player 3050,399.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,Male,48.0
Player 3051,40.0,35.0,19.0,9.0,0.0,32.0,11.0,146.0,Female,35.0
Player 3052,0.0,0.0,0.0,0.0,0.0,570.0,0.0,570.0,Male,32.0
Player 3053,0.0,356.0,0.0,0.0,0.0,0.0,0.0,356.0,Female,46.0
Player 3054,92.0,37.0,22.0,8.0,0.0,24.0,66.0,250.0,Female,46.0
Player 3055,610.0,430.0,239.0,101.0,0.0,314.0,312.0,2005.0,Female,47.0
Player 3056,0.0,0.0,0.0,482.0,0.0,0.0,0.0,482.0,Male,31.0
Player 3057,59.0,23.0,16.0,8.0,0.0,22.0,58.0,187.0,Male,43.0
Player 3058,102.0,45.0,18.0,4.0,0.0,29.0,29.0,227.0,Male,51.0
Player 3059,76.0,35.0,14.0,12.0,0.0,16.0,57.0,210.0,Female,27.0
Player 3060,99.0,27.0,19.0,13.0,0.0,18.0,66.0,241.0,Male,45.0
Player 3061,62.0,27.0,24.0,11.0,0.0,22.0,46.0,191.0,Female,53.0
Player 3062,638.0,288.0,220.0,113.0,0.0,176.0,537.0,1971.0,Female,48.0
Player 3063,291.0,339.0,286.0,95.0,0.0,121.0,822.0,1954.0,Male,33.0
Player 3064,0.0,0.0,443.0,0.0,0.0,0.0,0.0,443.0,Male,37.0
Player 3065,41.0,16.0,27.0,12.0,0.0,29.0,26.0,151.0,Female,51.0
Player 3066,310.0,0.0,0.0,0.0,154.0,0.0,0.0,465.0,Male,47.0
Player 3067,75.0,35.0,13.0,15.0,0.0,14.0,53.0,205.0,Male,29.0
Player 3068,53.0,26.0,26.0,6.0,0.0,26.0,20.0,157.0,Female,51.0
Player 3069,64.0,46.0,34.0,8.0,0.0,17.0,22.0,191.0,Male,29.0
Player 3070,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,Female,57.0
Player 3071,60.0,29.0,23.0,17.0,0.0,17.0,54.0,200.0,Male,59.0
Player 3072,88.0,42.0,8.0,15.0,0.0,12.0,78.0,243.0,Male,23.0
Player 3073,0.0,0.0,0.0,0.0,0.0,494.0,0.0,494.0,Female,55.0
Player 3074,63.0,22.0,9.0,8.0,0.0,27.0,55.0,183.0,Male,34.0
Player 3075,75.0,16.0,25.0,2.0,0.0,16.0,35.0,168.0,Male,65.0
Player 3076,568.0,0.0,0.0,0.0,92.0,0.0,0.0,660.0,Male,49.0
Player 3077,821.0,446.0,198.0,73.0,0.0,105.0,604.0,2247.0,Female,29.0
Player 3078,69.0,39.0,12.0,6.0,0.0,17.0,62.0,204.0,Male,36.0
Player 3079,34.0,16.0,22.0,15.0,0.0,28.0,69.0,184.0,Male,69.0
Player 3080,0.0,0.0,0.0,639.0,0.0,0.0,0.0,639.0,Male,69.0
Player 3081,0.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,Male,57.0
Player 3082,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Male,38.0
Player 3083,46.0,19.0,30.0,10.0,0.0,10.0,27.0,143.0,Female,54.0
Player 3084,39.0,42.0,21.0,8.0,0.0,25.0,45.0,180.0,Female,43.0
Player 3085,352.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,Male,32.0
Player 3086,0.0,690.0,0.0,0.0,0.0,0.0,0.0,690.0,Female,34.0
Player 3087,715.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,Male,36.0
Player 3088,185.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,Female,34.0
Player 3089,165.0,37.0,21.0,14.0,0.0,24.0,31.0,293.0,Male,32.0
Player 3090,68.0,27.0,21.0,17.0,0.0,24.0,72.0,229.0,Female,54.0
Player 3091,109.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,Female,67.0
Player 3092,114.0,25.0,25.0,12.0,0.0,5.0,35.0,216.0,Male,60.0
Player 3093,49.0,27.0,13.0,6.0,0.0,14.0,55.0,164.0,Female,54.0
Player 3094,704.0,366.0,238.0,111.0,0.0,168.0,397.0,1983.0,Male,46.0
Player 3095,398.0,0.0,0.0,0.0,52.0,0.0,0.0,450.0,Male,28.0
Player 3096,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Female,48.0
Player 3097,0.0,0.0,0.0,0.0,0.0,0.0,451.0,451.0,Male,36.0
Player 3098,20.0,33.0,17.0,14.0,0.0,21.0,27.0,130.0,Female,31.0
Player 3099,746.0,3370.0,5753.0,1508.0,0.0,0.0,0.0,11377.0,Female,53.0
Player 3100,71.0,29.0,25.0,6.0,0.0,14.0,70.0,215.0,Male,48.0
Player 3101,297.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,Male,28.0
Player 3102,0.0,0.0,0.0,0.0,0.0,0.0,645.0,645.0,Female,39.0
Player 3103,62.0,36.0,25.0,11.0,0.0,23.0,50.0,207.0,Male,38.0
Player 3104,494.0,0.0,0.0,0.0,68.0,0.0,0.0,562.0,Male,42.0
Player 3105,82.0,3.0,9.0,16.0,0.0,15.0,51.0,175.0,Male,34.0
Player 3106,114.0,35.0,23.0,13.0,0.0,22.0,38.0,246.0,Male,29.0
Player 3107,0.0,375.0,0.0,0.0,0.0,0.0,0.0,375.0,Female,56.0
Player 3108,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,Female,59.0
Player 3109,481.0,331.0,154.0,130.0,0.0,268.0,499.0,1864.0,Female,35.0
Player 3110,105.0,34.0,15.0,12.0,0.0,12.0,70.0,248.0,Female,42.0
Player 3111,459.0,0.0,0.0,0.0,133.0,0.0,0.0,592.0,Female,31.0
Player 3112,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,Male,66.0
Player 3113,102.0,37.0,16.0,8.0,0.0,22.0,54.0,238.0,Male,33.0
Player 3114,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,Male,36.0
Player 3115,515.0,239.0,105.0,85.0,0.0,140.0,487.0,1570.0,Female,45.0
Player 3116,63.0,26.0,12.0,16.0,0.0,13.0,61.0,192.0,Male,47.0
Player 3117,513.0,0.0,0.0,0.0,113.0,0.0,0.0,626.0,Male,21.0
Player 3118,84.0,18.0,15.0,12.0,0.0,24.0,31.0,185.0,Male,53.0
Player 3119,512.0,305.0,326.0,76.0,0.0,157.0,663.0,2040.0,Female,42.0
Player 3120,44.0,20.0,9.0,6.0,0.0,20.0,37.0,136.0,Male,64.0
Player 3121,78.0,33.0,11.0,7.0,0.0,21.0,79.0,229.0,Male,46.0
Player 3122,0.0,0.0,0.0,336.0,0.0,0.0,0.0,336.0,Male,63.0
Player 3123,401.0,0.0,0.0,0.0,124.0,0.0,0.0,526.0,Male,55.0
Player 3124,0.0,0.0,0.0,0.0,0.0,0.0,346.0,346.0,Male,31.0
Player 3125,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,Male,32.0
Player 3126,468.0,0.0,0.0,0.0,102.0,0.0,0.0,570.0,Female,25.0
Player 3127,68.0,29.0,15.0,5.0,0.0,22.0,37.0,176.0,Female,52.0
Player 3128,30.0,32.0,21.0,11.0,0.0,25.0,64.0,183.0,Female,22.0
